id,attack_cat
1934,Fuzzers
1935,DoS
1936,Generic
1937,Fuzzers
1938,Exploits
1939,Normal
1940,Normal
1941,Normal
1942,Generic
1943,Normal
1944,Normal
1945,Normal
1946,Normal
1947,Fuzzers
1948,Normal
1949,Exploits
1950,Normal
1951,Normal
1952,Exploits
1953,Generic
1954,Normal
1955,Generic
1956,Exploits
1957,Fuzzers
1958,Normal
1959,Normal
1960,Fuzzers
1961,Normal
1962,Generic
1963,Fuzzers
1964,Normal
1965,Exploits
1966,Fuzzers
1967,Generic
1968,Reconnaissance
1969,Normal
1970,Reconnaissance
1971,Normal
1972,Exploits
1973,Normal
1974,Exploits
1975,Normal
1976,Fuzzers
1977,Normal
1978,Generic
1979,Exploits
1980,Generic
1981,Generic
1982,Backdoor
1983,DoS
1984,Exploits
1985,Exploits
1986,Exploits
1987,Generic
1988,DoS
1989,Fuzzers
1990,Normal
1991,Normal
1992,Normal
1993,Normal
1994,Normal
1995,Fuzzers
1996,Generic
1997,Generic
1998,Fuzzers
1999,Generic
2000,Exploits
2001,Normal
2002,DoS
2003,Exploits
2004,Normal
2005,Exploits
2006,Normal
2007,Normal
2008,Generic
2009,Generic
2010,DoS
2011,Normal
2012,Fuzzers
2013,Reconnaissance
2014,Generic
2015,Normal
2016,Normal
2017,Fuzzers
2018,Exploits
2019,Normal
2020,Normal
2021,Analysis
2022,Normal
2023,Normal
2024,Generic
2025,Fuzzers
2026,Fuzzers
2027,Normal
2028,Exploits
2029,Generic
2030,Exploits
2031,Normal
2032,Exploits
2033,Exploits
2034,DoS
2035,Backdoor
2036,Generic
2037,Generic
2038,Fuzzers
2039,Normal
2040,Generic
2041,Fuzzers
2042,DoS
2043,Reconnaissance
2044,Normal
2045,Generic
2046,Generic
2047,Normal
2048,DoS
2049,Generic
2050,Generic
2051,Generic
2052,Normal
2053,Normal
2054,Exploits
2055,Fuzzers
2056,Exploits
2057,DoS
2058,Exploits
2059,Fuzzers
2060,Fuzzers
2061,Fuzzers
2062,Fuzzers
2063,Normal
2064,Normal
2065,Exploits
2066,Normal
2067,Exploits
2068,Fuzzers
2069,Exploits
2070,Generic
2071,Fuzzers
2072,Generic
2073,Exploits
2074,DoS
2075,Normal
2076,Normal
2077,Reconnaissance
2078,Exploits
2079,Generic
2080,Exploits
2081,Normal
2082,Generic
2083,Exploits
2084,Reconnaissance
2085,Normal
2086,Normal
2087,Normal
2088,Normal
2089,Normal
2090,Generic
2091,Generic
2092,Fuzzers
2093,Exploits
2094,Normal
2095,Fuzzers
2096,Normal
2097,Normal
2098,Normal
2099,Exploits
2100,Generic
2101,Fuzzers
2102,Normal
2103,Generic
2104,Normal
2105,Exploits
2106,DoS
2107,Generic
2108,Fuzzers
2109,Analysis
2110,Fuzzers
2111,Normal
2112,Generic
2113,Fuzzers
2114,Normal
2115,Generic
2116,Generic
2117,Generic
2118,Generic
2119,Generic
2120,Fuzzers
2121,Normal
2122,Normal
2123,Normal
2124,Fuzzers
2125,Normal
2126,Normal
2127,Normal
2128,Normal
2129,Normal
2130,Backdoor
2131,Exploits
2132,Exploits
2133,Fuzzers
2134,Exploits
2135,Generic
2136,Analysis
2137,DoS
2138,Normal
2139,Normal
2140,Generic
2141,Normal
2142,Exploits
2143,Generic
2144,DoS
2145,DoS
2146,Fuzzers
2147,Exploits
2148,Normal
2149,DoS
2150,Normal
2151,Normal
2152,Fuzzers
2153,Exploits
2154,Generic
2155,Exploits
2156,Exploits
2157,Normal
2158,Generic
2159,Exploits
2160,Normal
2161,Fuzzers
2162,Generic
2163,Exploits
2164,Normal
2165,Generic
2166,Generic
2167,Fuzzers
2168,Normal
2169,Exploits
2170,Generic
2171,DoS
2172,Normal
2173,Normal
2174,Exploits
2175,Generic
2176,Normal
2177,Normal
2178,Generic
2179,Normal
2180,Exploits
2181,Generic
2182,Generic
2183,Normal
2184,Normal
2185,Fuzzers
2186,Generic
2187,Generic
2188,Exploits
2189,Normal
2190,Generic
2191,Generic
2192,Normal
2193,DoS
2194,Exploits
2195,Fuzzers
2196,Exploits
2197,Exploits
2198,Exploits
2199,Normal
2200,Reconnaissance
2201,Exploits
2202,Normal
2203,Exploits
2204,Fuzzers
2205,Exploits
2206,Generic
2207,Exploits
2208,Exploits
2209,Fuzzers
2210,Exploits
2211,Fuzzers
2212,Normal
2213,Reconnaissance
2214,Exploits
2215,Normal
2216,Generic
2217,Generic
2218,Normal
2219,Exploits
2220,Generic
2221,Fuzzers
2222,Generic
2223,Normal
2224,Normal
2225,Exploits
2226,Generic
2227,Exploits
2228,Normal
2229,Normal
2230,Exploits
2231,Generic
2232,Generic
2233,Exploits
2234,Exploits
2235,Normal
2236,Normal
2237,Generic
2238,Generic
2239,Normal
2240,DoS
2241,Generic
2242,Worms
2243,Generic
2244,Normal
2245,Exploits
2246,Fuzzers
2247,DoS
2248,Exploits
2249,Reconnaissance
2250,Normal
2251,Generic
2252,Fuzzers
2253,Generic
2254,Normal
2255,Exploits
2256,Normal
2257,DoS
2258,Exploits
2259,Normal
2260,Fuzzers
2261,Generic
2262,Generic
2263,Exploits
2264,Analysis
2265,Normal
2266,Normal
2267,Fuzzers
2268,Fuzzers
2269,Normal
2270,Generic
2271,Reconnaissance
2272,Generic
2273,Normal
2274,Exploits
2275,Generic
2276,Normal
2277,Exploits
2278,Exploits
2279,Exploits
2280,Generic
2281,Exploits
2282,Normal
2283,Generic
2284,Fuzzers
2285,Normal
2286,Reconnaissance
2287,Generic
2288,Exploits
2289,Exploits
2290,DoS
2291,Normal
2292,Reconnaissance
2293,Fuzzers
2294,Normal
2295,Generic
2296,Generic
2297,Normal
2298,Fuzzers
2299,Normal
2300,Fuzzers
2301,DoS
2302,Normal
2303,Shellcode
2304,Exploits
2305,Fuzzers
2306,Normal
2307,Normal
2308,Exploits
2309,Exploits
2310,Fuzzers
2311,Generic
2312,Normal
2313,Normal
2314,Exploits
2315,Exploits
2316,Exploits
2317,Exploits
2318,Exploits
2319,Normal
2320,Normal
2321,Normal
2322,Exploits
2323,Normal
2324,Generic
2325,Generic
2326,Generic
2327,Generic
2328,Normal
2329,Normal
2330,Fuzzers
2331,Exploits
2332,Generic
2333,Reconnaissance
2334,Exploits
2335,Normal
2336,Fuzzers
2337,Normal
2338,Exploits
2339,Normal
2340,Fuzzers
2341,Reconnaissance
2342,Normal
2343,Generic
2344,Normal
2345,DoS
2346,Generic
2347,Normal
2348,Fuzzers
2349,Exploits
2350,Fuzzers
2351,Exploits
2352,Fuzzers
2353,Exploits
2354,Exploits
2355,Exploits
2356,Exploits
2357,Fuzzers
2358,Normal
2359,Exploits
2360,Generic
2361,Normal
2362,Fuzzers
2363,Normal
2364,Normal
2365,Normal
2366,Normal
2367,Fuzzers
2368,Generic
2369,Exploits
2370,Normal
2371,Normal
2372,Normal
2373,Generic
2374,Exploits
2375,Exploits
2376,Shellcode
2377,Exploits
2378,Normal
2379,DoS
2380,Normal
2381,Exploits
2382,Normal
2383,Normal
2384,Exploits
2385,Normal
2386,Generic
2387,Fuzzers
2388,Generic
2389,Normal
2390,DoS
2391,Exploits
2392,Generic
2393,Generic
2394,Normal
2395,Reconnaissance
2396,Analysis
2397,Exploits
2398,Generic
2399,Exploits
2400,Exploits
2401,Normal
2402,Fuzzers
2403,Normal
2404,Exploits
2405,Normal
2406,Exploits
2407,Exploits
2408,Normal
2409,Exploits
2410,Generic
2411,Normal
2412,Normal
2413,Generic
2414,Normal
2415,Generic
2416,Normal
2417,Generic
2418,Normal
2419,Generic
2420,Fuzzers
2421,Normal
2422,Normal
2423,Normal
2424,Exploits
2425,Fuzzers
2426,Exploits
2427,Fuzzers
2428,Exploits
2429,Normal
2430,Normal
2431,Generic
2432,Fuzzers
2433,Reconnaissance
2434,Normal
2435,Normal
2436,Normal
2437,Fuzzers
2438,Normal
2439,Normal
2440,Generic
2441,Normal
2442,Normal
2443,Normal
2444,Generic
2445,Generic
2446,Generic
2447,Generic
2448,Exploits
2449,Reconnaissance
2450,Exploits
2451,DoS
2452,Normal
2453,Exploits
2454,Generic
2455,Exploits
2456,Normal
2457,Normal
2458,Exploits
2459,Exploits
2460,Exploits
2461,DoS
2462,Generic
2463,Normal
2464,Fuzzers
2465,Generic
2466,Generic
2467,Generic
2468,Normal
2469,Generic
2470,Normal
2471,Fuzzers
2472,Normal
2473,Normal
2474,DoS
2475,Reconnaissance
2476,Generic
2477,Generic
2478,Normal
2479,Exploits
2480,Generic
2481,Exploits
2482,Generic
2483,Generic
2484,Fuzzers
2485,Normal
2486,Normal
2487,Normal
2488,Normal
2489,Exploits
2490,Backdoor
2491,Normal
2492,Generic
2493,Normal
2494,Normal
2495,DoS
2496,Fuzzers
2497,Generic
2498,Generic
2499,Exploits
2500,Exploits
2501,Normal
2502,Generic
2503,DoS
2504,Normal
2505,Normal
2506,Exploits
2507,Fuzzers
2508,Generic
2509,Normal
2510,Normal
2511,DoS
2512,DoS
2513,Generic
2514,Exploits
2515,Generic
2516,Exploits
2517,Generic
2518,Exploits
2519,Reconnaissance
2520,Fuzzers
2521,DoS
2522,Exploits
2523,Exploits
2524,Normal
2525,Exploits
2526,Fuzzers
2527,Reconnaissance
2528,DoS
2529,Normal
2530,Exploits
2531,Normal
2532,Normal
2533,Normal
2534,Exploits
2535,Exploits
2536,Normal
2537,Reconnaissance
2538,Normal
2539,Exploits
2540,Normal
2541,Normal
2542,Exploits
2543,Generic
2544,Normal
2545,Normal
2546,DoS
2547,Normal
2548,Generic
2549,Exploits
2550,Normal
2551,Normal
2552,Fuzzers
2553,Normal
2554,Exploits
2555,Normal
2556,Generic
2557,Generic
2558,Normal
2559,Normal
2560,Fuzzers
2561,Normal
2562,Normal
2563,Normal
2564,Normal
2565,Exploits
2566,Fuzzers
2567,Reconnaissance
2568,Fuzzers
2569,Generic
2570,Fuzzers
2571,Normal
2572,Fuzzers
2573,Normal
2574,Exploits
2575,Generic
2576,Fuzzers
2577,Exploits
2578,Generic
2579,Exploits
2580,Normal
2581,Normal
2582,Shellcode
2583,Generic
2584,Normal
2585,Generic
2586,Normal
2587,Normal
2588,Exploits
2589,Normal
2590,Generic
2591,Normal
2592,Exploits
2593,Exploits
2594,DoS
2595,Exploits
2596,Normal
2597,Exploits
2598,Generic
2599,Exploits
2600,Generic
2601,Reconnaissance
2602,Normal
2603,Normal
2604,Generic
2605,DoS
2606,Normal
2607,Normal
2608,Exploits
2609,Generic
2610,Fuzzers
2611,Normal
2612,Generic
2613,Exploits
2614,Exploits
2615,Fuzzers
2616,Normal
2617,Generic
2618,Normal
2619,Normal
2620,Fuzzers
2621,Generic
2622,Exploits
2623,Normal
2624,Exploits
2625,Exploits
2626,Generic
2627,Generic
2628,DoS
2629,Normal
2630,Generic
2631,Normal
2632,Generic
2633,Normal
2634,Normal
2635,Backdoor
2636,Normal
2637,Normal
2638,Normal
2639,Exploits
2640,Reconnaissance
2641,Exploits
2642,Generic
2643,Generic
2644,Normal
2645,Reconnaissance
2646,Fuzzers
2647,Normal
2648,Fuzzers
2649,Exploits
2650,Exploits
2651,Normal
2652,Normal
2653,Fuzzers
2654,Normal
2655,Generic
2656,Generic
2657,Normal
2658,Generic
2659,Exploits
2660,Exploits
2661,DoS
2662,Normal
2663,Generic
2664,Generic
2665,Exploits
2666,Exploits
2667,Generic
2668,Fuzzers
2669,Normal
2670,DoS
2671,Reconnaissance
2672,Normal
2673,Reconnaissance
2674,Normal
2675,Exploits
2676,Exploits
2677,Normal
2678,Exploits
2679,Fuzzers
2680,Exploits
2681,Generic
2682,DoS
2683,Exploits
2684,DoS
2685,Exploits
2686,Generic
2687,Generic
2688,Generic
2689,Exploits
2690,DoS
2691,Normal
2692,Reconnaissance
2693,Reconnaissance
2694,Fuzzers
2695,Generic
2696,Fuzzers
2697,Exploits
2698,Backdoor
2699,Generic
2700,Normal
2701,Generic
2702,Shellcode
2703,Backdoor
2704,Generic
2705,Reconnaissance
2706,Exploits
2707,Fuzzers
2708,DoS
2709,Exploits
2710,Generic
2711,Normal
2712,Fuzzers
2713,Exploits
2714,Normal
2715,Generic
2716,Normal
2717,Generic
2718,Generic
2719,Generic
2720,Normal
2721,Exploits
2722,Normal
2723,Normal
2724,Generic
2725,Generic
2726,Exploits
2727,Reconnaissance
2728,Normal
2729,Analysis
2730,Fuzzers
2731,Generic
2732,DoS
2733,Normal
2734,Fuzzers
2735,Generic
2736,Normal
2737,Exploits
2738,Normal
2739,Generic
2740,Normal
2741,Exploits
2742,Normal
2743,Normal
2744,Backdoor
2745,Generic
2746,Generic
2747,Exploits
2748,Exploits
2749,Exploits
2750,Fuzzers
2751,Generic
2752,Normal
2753,Generic
2754,Generic
2755,Generic
2756,DoS
2757,Normal
2758,Exploits
2759,Exploits
2760,Exploits
2761,Generic
2762,Exploits
2763,Normal
2764,Generic
2765,Normal
2766,Exploits
2767,Normal
2768,Generic
2769,Exploits
2770,Generic
2771,Generic
2772,Normal
2773,Normal
2774,Normal
2775,Normal
2776,Normal
2777,Exploits
2778,Normal
2779,Reconnaissance
2780,Generic
2781,Generic
2782,Normal
2783,Normal
2784,Exploits
2785,Normal
2786,Normal
2787,Generic
2788,Generic
2789,Generic
2790,Exploits
2791,Exploits
2792,Exploits
2793,Exploits
2794,Generic
2795,Exploits
2796,Normal
2797,Exploits
2798,Exploits
2799,Generic
2800,Normal
2801,Generic
2802,Generic
2803,Generic
2804,Fuzzers
2805,Exploits
2806,Normal
2807,Exploits
2808,Generic
2809,Fuzzers
2810,Exploits
2811,Generic
2812,Exploits
2813,Normal
2814,Fuzzers
2815,Normal
2816,Normal
2817,Normal
2818,Normal
2819,Generic
2820,Generic
2821,Normal
2822,Normal
2823,Fuzzers
2824,Normal
2825,Generic
2826,Normal
2827,DoS
2828,Normal
2829,Normal
2830,Normal
2831,Exploits
2832,Generic
2833,Exploits
2834,Normal
2835,Reconnaissance
2836,Normal
2837,Normal
2838,DoS
2839,Analysis
2840,Normal
2841,Exploits
2842,Generic
2843,Exploits
2844,Fuzzers
2845,Reconnaissance
2846,Fuzzers
2847,Normal
2848,Generic
2849,Fuzzers
2850,Generic
2851,Generic
2852,Fuzzers
2853,Generic
2854,Fuzzers
2855,Generic
2856,Reconnaissance
2857,Normal
2858,Normal
2859,Generic
2860,Normal
2861,Generic
2862,Exploits
2863,Generic
2864,Normal
2865,Backdoor
2866,Normal
2867,Generic
2868,Normal
2869,Normal
2870,DoS
2871,Generic
2872,Normal
2873,Exploits
2874,Normal
2875,Generic
2876,Exploits
2877,Generic
2878,Normal
2879,Normal
2880,Generic
2881,Generic
2882,Normal
2883,Generic
2884,Normal
2885,Fuzzers
2886,Normal
2887,Generic
2888,Generic
2889,Reconnaissance
2890,DoS
2891,Normal
2892,Normal
2893,DoS
2894,Normal
2895,Generic
2896,Normal
2897,Normal
2898,Generic
2899,Reconnaissance
2900,Normal
2901,Generic
2902,Generic
2903,Normal
2904,Normal
2905,Exploits
2906,Normal
2907,Exploits
2908,Fuzzers
2909,Generic
2910,Fuzzers
2911,Normal
2912,Normal
2913,Generic
2914,Exploits
2915,DoS
2916,Generic
2917,Exploits
2918,Normal
2919,Exploits
2920,Exploits
2921,Generic
2922,Exploits
2923,Normal
2924,Backdoor
2925,Normal
2926,Exploits
2927,Normal
2928,Generic
2929,DoS
2930,Exploits
2931,Exploits
2932,Normal
2933,Exploits
2934,Normal
2935,Normal
2936,Normal
2937,Exploits
2938,Normal
2939,Generic
2940,Analysis
2941,Normal
2942,Generic
2943,Fuzzers
2944,Fuzzers
2945,Fuzzers
2946,Normal
2947,Normal
2948,Generic
2949,Normal
2950,Normal
2951,Normal
2952,Shellcode
2953,Generic
2954,Normal
2955,Exploits
2956,Normal
2957,Normal
2958,Normal
2959,Generic
2960,Exploits
2961,Generic
2962,Exploits
2963,Generic
2964,Fuzzers
2965,Analysis
2966,Normal
2967,Exploits
2968,Generic
2969,Normal
2970,Exploits
2971,DoS
2972,Generic
2973,DoS
2974,Fuzzers
2975,Normal
2976,Exploits
2977,Normal
2978,Exploits
2979,Exploits
2980,Generic
2981,Exploits
2982,Normal
2983,Exploits
2984,Normal
2985,Reconnaissance
2986,Normal
2987,Normal
2988,Generic
2989,Reconnaissance
2990,Generic
2991,Exploits
2992,Fuzzers
2993,Fuzzers
2994,Generic
2995,Generic
2996,Normal
2997,Normal
2998,Fuzzers
2999,Reconnaissance
3000,Fuzzers
3001,DoS
3002,Normal
3003,Normal
3004,Generic
3005,Reconnaissance
3006,Fuzzers
3007,Exploits
3008,Fuzzers
3009,Normal
3010,Fuzzers
3011,Normal
3012,Generic
3013,Generic
3014,Backdoor
3015,Exploits
3016,Normal
3017,Normal
3018,Generic
3019,Normal
3020,Exploits
3021,Generic
3022,Normal
3023,Generic
3024,Normal
3025,Normal
3026,Exploits
3027,Generic
3028,Normal
3029,Fuzzers
3030,DoS
3031,Generic
3032,Fuzzers
3033,Generic
3034,DoS
3035,Normal
3036,Normal
3037,Generic
3038,Exploits
3039,Generic
3040,Normal
3041,Normal
3042,Fuzzers
3043,Reconnaissance
3044,Exploits
3045,Generic
3046,Normal
3047,Normal
3048,Generic
3049,Generic
3050,Exploits
3051,Reconnaissance
3052,Normal
3053,Exploits
3054,Fuzzers
3055,Normal
3056,Generic
3057,Normal
3058,Reconnaissance
3059,Generic
3060,Exploits
3061,Generic
3062,Normal
3063,Normal
3064,Normal
3065,Generic
3066,Generic
3067,Generic
3068,Generic
3069,Normal
3070,Generic
3071,Exploits
3072,Fuzzers
3073,Generic
3074,Normal
3075,Reconnaissance
3076,Normal
3077,Normal
3078,Fuzzers
3079,Generic
3080,Fuzzers
3081,Normal
3082,Generic
3083,Normal
3084,Generic
3085,Normal
3086,Fuzzers
3087,Exploits
3088,DoS
3089,Normal
3090,Exploits
3091,Normal
3092,Normal
3093,Generic
3094,Generic
3095,Shellcode
3096,Generic
3097,Normal
3098,Generic
3099,Exploits
3100,Reconnaissance
3101,Generic
3102,Normal
3103,Generic
3104,Normal
3105,Generic
3106,Generic
3107,Generic
3108,Normal
3109,Generic
3110,Generic
3111,Exploits
3112,Generic
3113,Generic
3114,Backdoor
3115,Reconnaissance
3116,Normal
3117,Normal
3118,DoS
3119,Normal
3120,Generic
3121,Exploits
3122,Normal
3123,DoS
3124,Fuzzers
3125,Normal
3126,Backdoor
3127,Exploits
3128,Generic
3129,Generic
3130,DoS
3131,Generic
3132,Normal
3133,Generic
3134,Generic
3135,Exploits
3136,Generic
3137,Generic
3138,Generic
3139,Generic
3140,Fuzzers
3141,Normal
3142,Normal
3143,Normal
3144,Normal
3145,Shellcode
3146,Exploits
3147,Exploits
3148,Exploits
3149,Reconnaissance
3150,Normal
3151,Normal
3152,Normal
3153,Fuzzers
3154,Normal
3155,Generic
3156,Exploits
3157,Fuzzers
3158,Generic
3159,DoS
3160,Exploits
3161,Normal
3162,Normal
3163,Normal
3164,Generic
3165,Normal
3166,Normal
3167,Exploits
3168,Fuzzers
3169,Normal
3170,Fuzzers
3171,Generic
3172,Normal
3173,Generic
3174,Fuzzers
3175,Exploits
3176,Generic
3177,Fuzzers
3178,Exploits
3179,Normal
3180,Exploits
3181,Fuzzers
3182,Normal
3183,Fuzzers
3184,Exploits
3185,Exploits
3186,Exploits
3187,Normal
3188,Generic
3189,Normal
3190,Generic
3191,Exploits
3192,Normal
3193,Normal
3194,Exploits
3195,Normal
3196,Normal
3197,Normal
3198,Fuzzers
3199,DoS
3200,Exploits
3201,Normal
3202,Normal
3203,DoS
3204,Exploits
3205,Normal
3206,Normal
3207,Normal
3208,Fuzzers
3209,Fuzzers
3210,Generic
3211,Normal
3212,Normal
3213,Reconnaissance
3214,Exploits
3215,Exploits
3216,DoS
3217,Normal
3218,DoS
3219,Normal
3220,Generic
3221,Generic
3222,Normal
3223,Backdoor
3224,Generic
3225,Generic
3226,Normal
3227,Normal
3228,Generic
3229,Reconnaissance
3230,Generic
3231,Exploits
3232,Generic
3233,Normal
3234,Generic
3235,Normal
3236,Analysis
3237,Generic
3238,Normal
3239,Exploits
3240,Exploits
3241,Fuzzers
3242,Fuzzers
3243,Normal
3244,Exploits
3245,Normal
3246,Normal
3247,Normal
3248,Generic
3249,Normal
3250,Fuzzers
3251,Normal
3252,Exploits
3253,Generic
3254,Normal
3255,Normal
3256,DoS
3257,Exploits
3258,Normal
3259,Exploits
3260,Normal
3261,Exploits
3262,Exploits
3263,Normal
3264,Backdoor
3265,Normal
3266,Generic
3267,Generic
3268,Exploits
3269,Normal
3270,Exploits
3271,Generic
3272,Exploits
3273,Generic
3274,DoS
3275,Exploits
3276,Exploits
3277,Normal
3278,Normal
3279,Generic
3280,DoS
3281,Normal
3282,Generic
3283,Normal
3284,Normal
3285,Normal
3286,Normal
3287,Backdoor
3288,DoS
3289,Exploits
3290,Exploits
3291,Analysis
3292,Exploits
3293,DoS
3294,Exploits
3295,Generic
3296,Normal
3297,Reconnaissance
3298,Fuzzers
3299,Exploits
3300,Exploits
3301,Normal
3302,Exploits
3303,Generic
3304,DoS
3305,Normal
3306,Normal
3307,Fuzzers
3308,Normal
3309,Normal
3310,Normal
3311,Fuzzers
3312,Normal
3313,Reconnaissance
3314,Normal
3315,Normal
3316,Exploits
3317,DoS
3318,Exploits
3319,Fuzzers
3320,Normal
3321,Generic
3322,Reconnaissance
3323,Generic
3324,Backdoor
3325,Normal
3326,Analysis
3327,Generic
3328,Generic
3329,Exploits
3330,Fuzzers
3331,Normal
3332,Normal
3333,Generic
3334,Normal
3335,Generic
3336,Normal
3337,DoS
3338,Exploits
3339,Generic
3340,Normal
3341,Reconnaissance
3342,Exploits
3343,Reconnaissance
3344,Normal
3345,Normal
3346,Normal
3347,Normal
3348,Exploits
3349,Generic
3350,Normal
3351,Fuzzers
3352,Generic
3353,Normal
3354,Normal
3355,Exploits
3356,Normal
3357,Fuzzers
3358,Normal
3359,Generic
3360,Fuzzers
3361,Generic
3362,Analysis
3363,Exploits
3364,Normal
3365,DoS
3366,Generic
3367,Normal
3368,Fuzzers
3369,Normal
3370,Fuzzers
3371,Exploits
3372,Normal
3373,Normal
3374,Exploits
3375,Normal
3376,Normal
3377,Generic
3378,Exploits
3379,Exploits
3380,Normal
3381,Normal
3382,Normal
3383,Normal
3384,Generic
3385,Normal
3386,DoS
3387,Exploits
3388,Generic
3389,Normal
3390,Exploits
3391,Normal
3392,Generic
3393,Fuzzers
3394,Normal
3395,Normal
3396,Reconnaissance
3397,Normal
3398,Fuzzers
3399,Exploits
3400,Exploits
3401,Exploits
3402,Exploits
3403,Exploits
3404,Generic
3405,Normal
3406,Normal
3407,Generic
3408,Generic
3409,Generic
3410,Normal
3411,Generic
3412,Fuzzers
3413,Generic
3414,DoS
3415,Exploits
3416,Exploits
3417,Generic
3418,Exploits
3419,Generic
3420,Exploits
3421,Normal
3422,Generic
3423,Fuzzers
3424,Fuzzers
3425,Normal
3426,Fuzzers
3427,Normal
3428,Normal
3429,Exploits
3430,DoS
3431,DoS
3432,Exploits
3433,Generic
3434,Exploits
3435,Exploits
3436,Normal
3437,Generic
3438,Exploits
3439,Normal
3440,Normal
3441,Normal
3442,Exploits
3443,Fuzzers
3444,Exploits
3445,Normal
3446,Fuzzers
3447,Generic
3448,DoS
3449,Exploits
3450,Exploits
3451,Shellcode
3452,Normal
3453,Exploits
3454,Fuzzers
3455,Fuzzers
3456,Normal
3457,Generic
3458,Exploits
3459,Normal
3460,Fuzzers
3461,Normal
3462,Exploits
3463,Normal
3464,Fuzzers
3465,Generic
3466,Generic
3467,Normal
3468,Normal
3469,Exploits
3470,Reconnaissance
3471,Generic
3472,Generic
3473,Exploits
3474,Exploits
3475,Generic
3476,Normal
3477,Reconnaissance
3478,Exploits
3479,Normal
3480,Exploits
3481,Reconnaissance
3482,Normal
3483,Fuzzers
3484,Normal
3485,Generic
3486,Generic
3487,Generic
3488,Exploits
3489,Normal
3490,Fuzzers
3491,DoS
3492,Generic
3493,Normal
3494,Normal
3495,Backdoor
3496,Normal
3497,Generic
3498,Generic
3499,Shellcode
3500,Generic
3501,DoS
3502,Fuzzers
3503,DoS
3504,Generic
3505,Normal
3506,Normal
3507,Normal
3508,Normal
3509,Exploits
3510,Exploits
3511,Normal
3512,Exploits
3513,Generic
3514,Fuzzers
3515,Normal
3516,Generic
3517,Fuzzers
3518,Generic
3519,Normal
3520,Normal
3521,Fuzzers
3522,Generic
3523,Normal
3524,Normal
3525,Exploits
3526,Normal
3527,Normal
3528,Normal
3529,Fuzzers
3530,Normal
3531,Normal
3532,Generic
3533,Generic
3534,Normal
3535,Normal
3536,Normal
3537,Normal
3538,Fuzzers
3539,Normal
3540,Normal
3541,Generic
3542,Normal
3543,Normal
3544,Normal
3545,Generic
3546,Generic
3547,Normal
3548,Generic
3549,Reconnaissance
3550,Fuzzers
3551,Exploits
3552,Generic
3553,Normal
3554,Normal
